Bike index,x_zero,y_zero,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top
2901,80.09589672787257,143.65044078190877,80.09589672787257,143.65044078190877,117.7215365337627,150.8133384438482,175.12283971505823,143.65044078190877,156.1618519927262,91.21662695856307,101.96350618272166,99.27114360799314,101.62648453396935,98.16879546568578,158.0297524517516,97.32625406603401,160.1263857939496,104.18403272336346,165.97404057072544,91.21662695856307,168.71642713352728,126.66483912082496,101.5414689926789,81.23467573930412,101.5414689926789,97.89072215984403
2903,73.89000668492527,140.26523572249903,73.89000668492527,140.26523572249903,113.84465172240661,142.71828286699883,180.6165949956914,140.26523572249903,156.3642590417915,88.38910684131451,107.12589942575195,119.33893288568221,107.30175071009495,119.33893288568221,158.29862316956448,93.48879408726145,160.05713601299448,98.58848133320842,159.5484550314115,87.10260815330892,172.8942797700334,125.84543040637317,105.20553414643753,106.16026164484717,105.20553414643753,113.55311070941363
2904,78.71825620923812,141.93330778075892,78.71825620923812,141.93330778075892,117.56450116254139,149.29244921425834,176.39838387622478,141.93330778075892,156.51679834628584,89.46870199780757,106.38794556052068,109.41243912762812,105.48957902314137,106.35799290053849,157.9678858616383,94.07096361927364,160.46961111075478,101.86616021364196,168.19069107967158,87.93180486288998,170.35164302192715,126.48140333783489,104.8232637168822,81.53977657248942,104.8232637168822,103.34903122774938
2905,78.32576866611815,141.93330778075892,78.32576866611815,141.93330778075892,118.86061135391796,148.99808355691837,177.20388463870137,141.93330778075892,156.30398411064175,88.3906621529524,105.09709148002142,101.14746698373852,106.16829486255969,104.73471569915539,158.89174021611245,96.35495651698443,161.19165015441848,103.43335147109468,165.8646869310718,86.18339998691064,169.95915547880716,126.48140333783489,104.25574049606362,81.41229345111725,104.25574049606362,98.06484597680601
2906,78.52201243767813,141.93330778075892,78.52201243767813,141.93330778075892,118.55896251703241,148.99808355691837,176.9022358018159,141.93330778075892,155.96120795977413,88.57033546042827,105.21328762388185,102.4561841717401,104.96067101861945,101.57520537379395,158.3528507872035,95.93105521721091,160.89638069962888,103.75923535499538,165.5219107802042,86.36307329438654,170.15539925036714,126.48140333783489,103.95409165917809,81.41229345111725,103.95409165917809,98.06484597680601
2908,80.87950001093576,145.61287849750863,80.87950001093576,145.61287849750863,119.70179742388193,152.4814105021081,175.1995360210456,145.61287849750863,157.82463595648795,98.63381308351572,108.71894618219082,114.29350155484669,104.55273517382406,99.65035200061126,158.79128339298984,103.46705026602527,160.14458980409256,107.72029898663368,167.63084721432193,98.29137264059351,167.87776929610786,127.82656566587346,104.53707318314316,77.17169264562324,104.53707318314316,99.5957321480914
2909,78.78811197215596,142.52203909543886,78.78811197215596,142.52203909543886,117.58151715704136,149.39057110003833,175.80704417888882,142.52203909543886,156.71480606615086,92.20573544966591,104.03708744783263,103.46786839565118,104.40738027602751,104.9154303482628,158.34963181637454,97.11021270033692,160.34775217775905,104.37610492355323,167.4158744050878,90.79691307599145,168.34023362329697,123.99401392623727,99.44494387174889,81.31975268373338,99.44494387174889,88.16252580921105
2910,81.26527421873563,145.22039095438865,81.26527421873563,145.22039095438865,116.1983695588584,152.08892295898812,177.09281187392165,148.16404752778843,161.82399643967074,105.13102683029123,105.9648824468525,106.08101176214188,104.25490956952135,99.05112326644708,163.15397534426165,111.02093340776526,164.1039602761123,115.01087012153799,171.10160300745247,108.32556295681601,168.09389698988502,125.27070738552501,99.21790505962525,80.44998475149609,103.49492162404083,94.68119257993409
2911,78.59186820059598,142.52203909543886,78.59186820059598,142.52203909543886,117.34442933582045,149.39057110003833,177.40800243633777,142.34039178985844,156.51856229459088,88.75443664363817,107.29214248230042,109.82552409096546,106.02061134323755,105.82928336819649,158.5166826559754,96.3836234780153,160.5148030173599,104.37610492355323,165.90200489813776,85.88563034202758,168.87057907405864,124.17566123181766,104.66683959542733,81.4776861881395,104.66683959542733,102.07716207137724
2912,80.92624563062454,141.39363740896894,80.92624563062454,141.39363740896894,119.20989258237049,147.2809505557685,174.17777299632223,141.39363740896894,155.88582655091722,94.72069079822069,108.59784620409829,110.27234673747232,107.56935668559302,106.68557753529808,157.30015826639442,99.67085180239096,159.2341083072395,105.34008381342002,169.55964784240044,93.40405156084054,167.9076461324736,125.48240560985023,106.43603979317679,82.80555699026293,106.43603979317679,102.73323183523685
2913,82.05464731709444,141.19739363740896,82.05464731709444,141.19739363740896,120.3382942688404,147.08470678420852,174.60950929375417,141.19739363740896,160.19647459721085,100.71214828187354,110.41170986549517,110.03818944530327,108.67886351432256,103.57111882101678,160.72684899051484,103.54081171282797,161.75967793765219,105.669995871454,164.04255699480274,99.92965397431044,168.85925635450883,126.52370208933283,108.38194561143439,82.29582073180859,108.38194561143439,102.46300612176131
2914,80.38657525883457,141.39363740896894,80.38657525883457,141.39363740896894,119.52738571267886,146.79034112686853,175.3293021557605,141.39363740896894,157.82123668121238,95.42785665595929,109.38037542611758,112.04625431281663,107.37534266586266,104.41113068322527,158.8819854678203,100.02443473126026,161.36421151890374,107.78367827908902,171.52483789290733,94.46960751108026,169.48947333389947,127.25032025419675,106.75623752919955,82.314947561363,106.75623752919955,102.25205448737026
2915,80.23939243016459,141.39363740896894,80.23939243016459,141.39363740896894,118.52303938191054,147.2809505557685,174.74687993384617,141.39363740896894,156.43651360149983,96.4886054425672,107.64206941753574,110.45513113290477,106.00870959863943,103.63829611460032,157.46828170109364,99.6640611368696,159.02951475202383,104.46904239541144,169.12248089849336,95.15525655121132,169.51908196966414,126.7199458608928,104.20485672978447,82.80555699026293,104.20485672978447,97.34751356519163
2916,80.0431486586046,141.19739363740896,80.0431486586046,141.19739363740896,118.9747637252814,149.04714449980835,175.689213706117,141.19739363740896,155.35631250776657,90.811826273533,104.44037075058664,101.77289706848146,103.55641342841338,99.47460803083098,157.30101861654776,97.70669338648445,158.53855886759033,102.30327146178541,164.93591303757506,88.68807996582298,167.73171501819226,126.8772850182021,103.1446905529941,81.80838811931238,103.1446905529941,97.26930821343689
2917,79.60960469659322,143.94480643924877,79.60960469659322,143.94480643924877,118.32838113513367,151.1077041011882,175.72968431642917,143.94480643924877,156.47655193352915,92.14316808392238,102.96978651823338,100.87200468226351,102.63255507673829,99.75559522574453,157.82818241811663,96.56415219365812,160.93260684581531,106.62534654885232,166.28874051152837,92.14316808392238,169.659047715709,127.9772763368901,102.14831359404987,80.87299298014264,102.14831359404987,98.18508781718403
2918,79.85164124734104,140.95208892295898,79.85164124734104,140.95208892295898,118.59390070024642,147.96780375622842,174.96492408085203,140.95208892295898,156.69975835310618,93.5537037692898,108.4300793547004,109.58551051244261,108.2558205857531,109.75976928138992,157.9195697357374,99.30424314455112,159.66215742521052,104.18348867507589,170.36770457545674,92.17741395396713,169.4206484862601,125.96583479349005,107.12075763979544,83.50263933323053,107.12075763979544,103.60445124473608
2921,77.23129811704891,143.06170946722884,77.23129811704891,143.06170946722884,118.09985135111718,147.96780375622845,179.1414764948504,143.06170946722884,157.8603036044373,89.43148258267897,105.14840252270501,106.87967283621403,104.96473736214148,105.4103515517058,160.0642855311996,96.77808900522004,163.00292810021602,104.49202574888815,167.3810282470841,87.05769932190796,172.73718161008298,130.572478548909,104.25499213954441,80.73427138479043,104.25499213954441,102.68330975151142
2923,78.25968077178719,141.68800306630894,78.25968077178719,141.68800306630894,117.6289831572192,148.5565350709084,177.8463844604005,141.68800306630894,162.60717125875593,96.11891392610337,116.32327287713537,145.2620492733839,103.81411115237306,98.97815089176333,163.12270257906192,97.80514089503681,165.49274701992567,105.55720696035982,172.41338251658988,95.77647348318118,172.43579832821203,130.42975751402287,101.67721865358496,80.9700070072945,101.67721865358496,92.92612113618566
2924,77.93793826489505,146.74128018397855,77.93793826489505,146.74128018397855,116.95934479449124,153.609812188578,178.29623693787337,146.34771822839826,157.63423426990727,90.85548249157493,103.1259034220347,106.40117973699707,103.1259034220347,106.40117973699707,159.20848209222848,97.54603573644016,162.5537587146611,107.58186560373798,169.21169335782014,88.70972728148726,170.42499782626726,132.37626880529734,101.77121873351338,78.49440532502702,101.77121873351338,102.33555791153304
2925,77.34319389495732,141.09927175162898,77.34319389495732,141.09927175162898,117.32222099009473,142.0804906094289,177.61811980190004,141.09927175162898,162.47755220103448,84.91402119952977,113.14416147236201,117.97424484756375,112.1849145999615,109.64481460737548,163.84792416571986,93.13625298764185,165.21829613040518,100.50200229782558,167.38065782995147,84.74280097806867,172.24145244941764,125.51129065333316,111.25911132935568,93.75375467502087,111.25911132935568,103.79952280529693
2928,78.81844361580016,148.16404752778843,78.81844361580016,148.16404752778843,114.18981206330614,145.22039095438865,176.2911535734633,148.16404752778843,160.04469469849533,93.88669283234259,109.7527401729948,128.616608599009,108.19040661370715,123.47711869436407,161.7581886054326,100.06535225372988,163.60226345451844,106.71487134096922,166.92214857587214,86.88814492189911,171.05199040596338,131.46332300611277,108.18714465991627,116.9032858241813,108.18714465991627,123.46529659799623
2929,79.22543610222219,141.93330778075892,79.22543610222219,141.93330778075892,117.98222159339036,148.8018397853585,176.3647436324858,141.93330778075892,156.12561170189065,88.3906621529524,105.81708560864959,106.17831959306261,105.63741230117373,105.63929967063504,158.28169139160093,95.03857452955926,160.43777108131127,102.40518013606955,165.7233804174082,86.35059343507788,168.70274322520086,127.73911649016593,104.04809295271157,81.21604967955743,104.04809295271157,100.20775830151794
2931,80.45195967447209,141.93330778075892,80.45195967447209,141.93330778075892,119.20874516564028,148.8018397853584,174.686859385648,141.93330778075892,164.3593942656991,95.39792114451097,106.86393587342363,102.94420005849713,104.86881728945717,95.28450037456972,164.53906757317498,96.83530760431786,165.43743411055425,102.94420005849713,174.16224381437505,95.82592279899644,171.90567317968527,128.09846310511762,102.19355060221201,81.45612541649459,102.19355060221201,85.30026917397436
2934,81.63848757008502,140.21617477960905,81.63848757008502,140.21617477960905,120.58245156656021,147.08470678420852,174.99103723156594,140.21617477960905,159.52889784299038,92.27030001162063,107.25577805984055,101.27096964315636,106.26372584236111,97.14937587624024,160.6339530069049,97.46917580840741,162.281680920756,105.22112616413942,167.3678908946476,92.68112422927317,168.70265727513257,128.0998887371571,103.32977171429117,82.13489590252584,103.32977171429117,86.91746187244243
2935,72.11995460155515,142.81640475277885,72.11995460155515,142.81640475277885,110.3664068669336,146.93752395553852,182.093505372108,142.81640475277885,152.36158733314963,84.57956964970674,102.47139960641358,111.51647709151861,103.4198822628154,114.93101465456516,154.25855264595327,89.32198293171588,156.9143040838784,95.01287887012683,157.46015007831213,81.63591307630699,174.93547455551308,129.53764756315329,97.3965901932429,83.53008833000682,101.33322041873139,107.91224299719167
2937,84.9376266540658,143.06170946722884,84.9376266540658,143.06170946722884,121.84392488342353,146.98658489842853,170.45350709883172,143.06170946722884,162.99531989356478,96.96175416578356,101.2838259442197,108.53265928128577,102.20215174703733,98.43107545029177,162.81165473300126,96.22709352352945,162.70162577004442,95.10744244855564,172.42740092691895,99.66635988020103,166.30129278370828,123.04220696580441,102.0184865864738,80.06455939393908,102.20215174703733,96.22709352352945
2939,80.9504924776622,141.44269835185895,80.9504924776622,141.44269835185895,119.35592799431032,148.31123035645842,173.88225992225205,141.44269835185895,163.60040707212414,91.85274959518179,103.34595320648414,113.18175981310745,103.16821145466808,113.3595015649235,163.60040707212414,94.34113412060645,165.7406616724679,104.64240676672995,173.3823479473898,91.08289415224088,169.8213683856858,123.84626492207028,103.66921485068899,80.72397226835585,101.21305218469156,93.27468360971017
2940,81.90931326149543,144.8279034112687,81.90931326149543,144.8279034112687,119.87484908944248,151.69643541586817,174.5287394688982,144.8279034112687,157.52811383680714,97.8986477778466,109.04327786960768,113.92225749432475,106.98891546235258,105.87852120539208,158.28810178228767,101.50859051887906,158.85809274139805,103.97855134169077,167.16002487408582,96.02639393283336,165.88798123709284,123.35824395144401,105.40520851730902,78.27060106534712,105.40520851730902,101.23480188742349
2941,79.7025573123695,142.17861249520888,79.7025573123695,142.17861249520888,118.27658725073036,149.04714449980835,175.20690538028194,142.17861249520888,162.26185313345144,87.8014833001418,105.71686496715243,102.43453135595719,105.17490022434446,99.72470764191729,162.80381787625942,93.94375038529887,163.88774736187543,102.43453135595719,172.06806439128542,87.45904285721959,170.03001444703247,123.93246615400699,104.3571422653348,81.13350537051312,104.3571422653348,97.09906860115223
2942,76.39220670558635,144.33729398236872,76.39220670558635,144.33729398236872,117.89389318893319,150.22460712916825,178.41547233803246,144.33729398236872,154.96188035704427,86.54325519067133,104.156009654539,104.48584893319176,104.53374847017103,105.61906538008779,157.7949214742843,94.66463972675952,161.3834402227884,105.43019597227178,163.92576066200814,82.55227854722922,170.63804120577265,126.7724390554803,102.91199122493006,81.6888715080207,102.91199122493006,99.646553735885
2943,80.35746215316698,139.4311996933691,80.35746215316698,139.4311996933691,119.27192254343912,146.49597546952856,175.0247780436308,139.4311996933691,154.2486601627428,89.94597824732061,107.51861867349575,108.05265073068445,107.33106042278371,107.43917533522468,156.43678219947287,96.34202727776227,157.95163591720905,101.89649090946159,162.94546760981115,88.41249644837616,166.87244114387764,121.75790631978036,105.80287695737735,85.16234739690559,105.80287695737735,102.44071244587613
2944,82.10654351397932,142.17861249520888,82.10654351397932,142.17861249520888,119.02078434193191,149.04714449980835,172.9780093323497,142.17861249520888,158.16226242136554,95.20833478518415,109.74674539718617,117.7901990688499,107.94019625449292,110.56400249807686,159.24619190698147,99.54405272764797,159.51658841434542,100.09187654875657,167.97407738129,95.1227083732415,168.4595925347171,125.73901529670022,106.87710468419746,81.46210041517027,106.87710468419746,106.69710066004824
2945,77.15138828208971,143.6013798390188,77.15138828208971,143.6013798390188,117.68314872455807,150.66615561517824,177.3314430902154,143.6013798390188,157.36217021767044,85.79180727283452,102.262421365526,96.81175704326338,101.90111153698737,94.46324315776215,159.53002918890235,93.19865875787687,163.118399480473,104.61958482966725,166.95993893318806,83.75173855495996,170.3693240450619,125.89719824062486,100.83345512373721,83.08111153054017,100.83345512373721,91.90429077738192
2946,83.18588425755924,142.42391720965887,83.18588425755924,142.42391720965887,119.35270727061122,149.29244921425834,174.4383339474989,142.42391720965887,164.84190550729454,99.06673778502065,112.45198036919004,119.48074309745448,110.28412139795812,103.94442047029246,165.38387025010252,101.23459675625256,165.79835781972164,103.38101536403272,174.6447550559705,99.49473943950613,170.62286276391296,128.87479863945944,109.05899465461877,80.39256791232825,109.05899465461877,98.69723527393673
2947,80.58565428438943,142.17861249520888,80.58565428438943,142.17861249520888,119.15968422275029,149.04714449980835,174.36305716257397,142.17861249520888,160.43512639143148,94.8470249566455,105.69668736782572,101.71191169887989,106.00721031615656,103.17901702571262,162.36975282310735,102.06714909332545,163.34357445419062,105.70150089803778,170.09824577706297,93.14315629115167,170.55180159051375,128.08752918220145,104.36549096488676,81.46210041517027,104.36549096488676,97.45366124736117
2948,79.35913071213953,142.42391720965887,79.35913071213953,142.42391720965887,117.92510621664647,147.33001149865848,176.5514745890369,142.06260738112022,157.76336350502697,93.1051256141329,107.54129733815437,110.26734246971886,105.18067344137528,101.37507152579647,160.18516744710092,101.02648937952074,161.13168802636204,104.12241869464606,171.44815383833793,91.90786159723905,169.32527801826384,128.33283389665144,105.07635884399161,82.69834170775992,105.07635884399161,100.9989252393677
2949,78.69949690504913,142.0314296665389,78.69949690504913,142.0314296665389,120.06212849059649,148.70371789957838,177.32706133779345,141.65925017811347,153.32148433435194,84.15751921638139,104.00770211797975,111.51271161565198,104.00770211797975,111.14053212722654,156.29892024175552,93.46200642701764,157.04327921860641,96.62553207863397,159.44139116204667,81.0392709391362,172.11654849983714,130.67995526956267,106.92873324182317,81.47202821171376,102.8911636527034,105.93001928927023
2950,81.27250748484938,142.17861249520888,81.27250748484938,142.17861249520888,119.84653742321024,149.04714449980835,174.85175307636018,141.99795758093956,160.39935993481413,91.23392667125898,108.00943479670963,107.85417878403695,104.93830125413108,97.19553884214673,160.9413246776221,97.37619375641606,161.6639443346994,101.89256661314923,170.19810124938567,90.7203963991933,168.89014090547246,125.91967021096954,101.77977125090156,81.46210041517027,101.77977125090156,86.04084319700266
2952,79.04149762164613,144.7297815254887,79.04149762164613,144.7297815254887,118.29898186495566,152.08892295898812,176.78943797840907,144.7297815254887,155.722477194944,90.52426148229539,102.4613041908307,100.72320950435966,102.08356537519867,99.21225424183162,157.81092191232102,96.95183340726733,161.01082061379213,106.38929173883977,166.28002278201336,88.28018589263343,168.5655969264323,126.40944896733626,101.54515306354975,79.60461795747574,101.54515306354975,97.28961815427458
2953,78.86852128323957,142.96358758144882,78.86852128323957,142.96358758144882,117.44255122160044,149.8321195860483,175.8250732606959,142.96358758144882,155.46620493343374,86.77990924368848,103.62848971699952,101.65676196679635,105.06348385229182,105.7486752419677,157.814718818935,96.7159295285014,160.16323270443624,104.12278101354376,165.09811597071246,84.90765539867525,168.47335876082525,126.70464529720948,103.50571797520723,82.24707550141021,103.50571797520723,101.22860602117439
2954,79.03492879890027,143.89574549635876,79.03492879890027,143.89574549635876,117.58973405027042,150.7642775009582,177.09307747504772,143.70896807030894,156.3607831835194,90.47740164611463,103.26280867156508,103.90301611119298,104.43665874167371,107.10059256454723,158.97566714821667,100.37660522675426,160.16634067136545,102.92481932002775,165.99269422079814,88.60514780110138,168.1277610246571,126.71222229977673,102.84120085369031,80.06123668797741,102.84120085369031,102.52399907612391
2955,79.03492879890027,143.89574549635876,79.03492879890027,143.89574549635876,117.58973405027042,150.7642775009582,175.46202228330992,143.89574549635876,156.1740057574696,90.29062422006481,104.1002479788614,106.64215666228466,103.89575135379776,105.97327834072412,159.45159095378233,101.0111223417291,160.81162152086242,105.45958188328149,165.80591679474833,88.41837037505158,168.1277610246571,126.71222229977673,102.84120085369031,80.06123668797741,102.84120085369031,102.52399907612391
2956,79.03492879890027,143.89574549635876,79.03492879890027,143.89574549635876,117.58973405027042,150.7642775009582,175.46202228330992,143.89574549635876,156.54756060956925,90.47740164611463,104.12037113975069,106.70797655577157,103.87219659428001,105.89623419387769,159.6957210890833,100.77457059394158,161.01701900234514,105.0963413333316,166.17947164684796,88.60514780110138,168.1277610246571,126.71222229977673,102.84120085369031,80.06123668797741,102.84120085369031,102.52399907612391
2957,78.477608636685,146.74128018397855,78.477608636685,146.74128018397855,117.16056336038618,152.6285933307781,176.64205052021754,146.74128018397855,157.18999975274644,94.39754009179771,103.0752308604542,109.94323733721984,99.72995423802159,97.54603573644016,158.89425221323478,99.97189871474399,161.91274321971014,109.54967538163952,170.87479008605737,93.20027607490385,169.39042037573597,128.83421120507458,95.77492915189306,76.72278790118077,95.77492915189306,86.81037899524695
2958,80.78347295251483,146.49597546952856,80.78347295251483,146.49597546952856,119.54932557717508,150.03803306975132,174.64799935841808,145.70885155836794,156.15058744614367,91.59408266607572,109.31671473208709,108.12368480044861,109.31671473208709,108.12368480044861,157.52805429067473,97.89107395536064,160.47976895752703,106.9429989337077,169.88555923395705,91.35433784173219,167.7606651357627,128.19534453504428,105.38109517628402,76.24516639844373,107.93924788755602,104.18806524464554
2959,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.50107347615972,89.9693422713737,103.74983850951654,104.24108049865045,103.74983850951654,104.24108049865045,158.84958736166095,97.91815849922403,160.83679141862356,103.87977067011178,166.0988421916773,87.92927355349917,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2960,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.50107347615972,89.9693422713737,103.8360321633775,104.70269712328252,103.67946045276067,104.19057413363092,159.0402728209782,98.27468909722647,160.92808819300348,104.44945495002989,166.0988421916773,87.92927355349917,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2961,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.68172839042904,89.78868735710438,103.80960891071999,104.61627055813881,103.66189232408024,104.13311137393464,159.28441839655676,98.30170277874967,161.16229789820292,104.44396986390677,166.27949710594663,87.74861863922985,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2962,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.68172839042904,89.9693422713737,103.8274579982723,104.67465229289682,103.68528078363153,104.2096115781003,159.2201345355114,98.27209465779251,161.06194432284025,104.29638302342676,166.27949710594663,87.92927355349917,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2963,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.86238330469837,89.78868735710438,103.83422834182662,104.6967970888395,103.6926666129635,104.23376953731051,159.42958503703932,98.18562586550877,161.281473126898,104.24287887336263,166.46015202021596,87.74861863922985,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2964,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.3204185618904,89.60803244283505,103.80714696760931,104.60821790506876,103.7055918142945,104.27604596592838,158.93335518228048,98.15456302957105,160.8517213061341,104.4292558889889,165.91818727740798,87.56796372496053,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2965,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.86238330469837,90.14999718564303,103.81554696333035,104.6356930530681,103.70054386733912,104.25953487541142,159.3398528963898,98.25343508684176,161.2186971447617,104.3988577163529,166.46015202021596,88.1099284677685,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2966,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.86238330469837,89.9693422713737,103.79911794961731,104.58195617054571,103.73340189476518,104.36700864045618,159.40698111980026,98.29234669788883,161.27720473530115,104.40957250780065,166.46015202021596,87.92927355349917,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2967,79.18077016888823,142.17861249520888,79.18077016888823,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.50107347615972,89.9693422713737,103.81576376849665,104.63640219081398,103.70497632851684,104.27403280266086,159.05377325873454,98.3188470394124,160.90260954799572,104.36611805729078,166.0988421916773,87.92927355349917,168.42429781793527,123.02919158266035,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2968,83.80557713241416,144.14105021080874,83.80557713241416,144.14105021080874,124.11313329161936,147.08470678420852,171.29994816321764,144.14105021080874,162.50987523393798,92.29764621075964,111.71267037464139,103.83915329722589,111.61829580814535,103.51003007089639,162.50987523393798,97.22382919210952,162.50987523393798,103.53808993570527,170.35962609633737,92.29764621075964,166.26664363973865,124.41801608035527,105.85974932501587,79.50512216414619,105.85974932501587,83.42759189010138
2969,80.43659851918262,143.06170946722884,80.43659851918262,143.06170946722884,118.41594282728155,148.16404752778843,174.1982348932072,143.06170946722884,157.02497047417341,91.26813418831424,117.6121575339532,145.26569139399115,104.31306939244114,97.69641480803767,158.67795691924513,98.43107545029177,160.1848787131479,102.28804382212584,168.62071373693118,93.31277658690684,167.31021946573088,123.04220696580441,103.3173535677414,80.41440869436613,103.3173535677414,93.72029351125856
2970,78.63880542608025,142.17861249520888,78.63880542608025,142.17861249520888,117.39349027871043,149.04714449980835,175.26577851174994,142.17861249520888,156.86238330469837,90.14999718564303,104.1111483380552,104.78304524145841,104.1111483380552,104.78304524145841,159.64098815713413,99.23840414296527,161.0250659583474,103.76551864324955,166.46015202021596,88.1099284677685,168.06298798939656,122.48722683985235,102.64782588843195,81.81132434118672,102.64782588843195,100.81624951757757
2971,78.89857996607635,141.93330778075892,78.89857996607635,141.93330778075892,117.83503876472041,148.8018397853584,175.70732699775994,141.93330778075892,156.51744879564822,90.18739522771102,104.37252213012562,104.76793199970768,104.28353872306721,104.47688038972903,159.07284962556486,98.54573472352038,160.9232543943602,104.59813600679018,166.11521751116584,88.14732650983649,167.83686716662748,122.52859057336595,103.08937437444192,81.56527360557374,103.08937437444192,100.57094480312762
2972,78.89857996607635,141.93330778075892,78.89857996607635,141.93330778075892,117.83503876472041,148.8018397853584,175.70732699775994,141.93330778075892,156.51744879564822,90.18739522771102,104.36926965396654,104.75729362954621,104.24029194322077,104.33542654662729,158.99328102045388,98.28547754314403,160.96958919771515,104.74969031967052,166.11521751116584,88.14732650983649,167.83686716662748,122.52859057336595,103.08937437444192,81.56527360557374,103.08937437444192,100.57094480312762
2973,78.92057796582161,144.38635492525873,78.92057796582161,144.38635492525873,118.84299981660158,149.29244921425834,178.18711633634092,144.38635492525873,157.06702142894233,87.56973781801396,105.0489191014486,104.17404418751869,104.89457559586572,103.6692093281369,160.11588873115474,97.5421334168663,162.13206144244822,104.1367372089166,167.8538538125597,87.19305333079956,168.7701119958831,123.62280714520251,103.63832641806539,79.9984311872194,103.63832641806539,99.5602034154601
2974,81.49880993924614,141.93330778075892,81.49880993924614,141.93330778075892,120.4352687378902,148.8018397853584,171.03672523463229,141.93330778075892,161.27375845852833,90.00772192023516,104.1376466812046,104.92060644073159,101.44254706906668,93.06216814732477,161.78517362979704,95.8532240762618,162.58921764948343,105.04348927499983,169.12350932092772,90.00772192023516,167.20297760523175,122.70826388084183,103.9615153313734,81.2160496795573,100.9035271466391,90.36706853518687
2975,81.1830780026706,147.4281333844385,81.1830780026706,147.4281333844385,117.92425000205603,150.37178995783827,173.16687169619166,147.4281333844385,155.71623414010975,92.93077190760124,103.62316802254475,97.73936262614572,104.42459980896882,100.744731825236,157.51945565956396,99.74294209220591,159.32267717901811,106.95582817002261,164.24629586402705,95.21639505791251,166.13484736362278,125.58911720438239,102.94072046112666,76.78641731717408,102.94072046112666,94.45249643438066
2976,79.0153433561819,146.20160981218856,79.0153433561819,146.20160981218856,116.7419720179114,151.10770410118818,175.11468186842882,146.20160981218856,157.1908570832972,92.91780194843336,105.462780836002,108.4751181130334,104.29598212365698,103.03005745542339,159.5987996099862,101.31529549594748,161.94379263052264,109.49325802647223,167.66365419020863,95.52896353528146,167.88651194645973,125.58816589409348,103.22970503022823,78.58319738142929,103.22970503022823,98.8596443981458
2977,81.17402484334174,146.20160981218856,81.17402484334174,146.20160981218856,118.90057781645004,151.1082865124744,176.0075153404056,146.20160981218856,157.59934050193954,97.58499679781339,107.03806296698933,104.97472197599842,105.87126425464433,99.9185942225034,158.96060566634202,103.80792326365341,160.45463495972734,108.24175837056441,169.36678767072888,97.9961068605291,166.73926374864206,126.3660317023235,104.28363366692057,76.68355284609963,104.28363366692057,94.58516006519619
2978,78.10018814569541,144.04292832502875,78.10018814569541,144.04292832502875,118.98154027961354,150.71521655806822,177.050072284213,144.04292832502875,156.4912835180526,89.96061012342656,102.59740544955703,98.81729637943808,103.21336570716547,100.70495604133617,158.37568484911884,97.49821544769168,159.8832059139719,103.52829970710376,167.06801011143034,87.80875077762808,169.68209283551653,125.57579528057923,101.51999593713097,79.26934419279279,101.51999593713097,95.33427328021583
